Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
22-10-2012,335.3998743,341.6510443,331.3577908,340.1470032,262330,0.0,0,INDUSINDBK
23-10-2012,336.5279595,342.9200992,336.1519563,340.9460754,234010,0.0,0,INDUSINDBK
25-10-2012,339.394947,345.4581006,338.5019432,343.5310669,291024,0.0,0,INDUSINDBK
29-10-2012,343.5311215,345.1291421,340.9460605,343.6721191,236919,0.0,0,INDUSINDBK
30-10-2012,341.1810396,347.8081841,334.6478744,340.006012,373732,0.0,0,INDUSINDBK
31-10-2012,339.0189667,343.1080686,336.809909,342.2620544,186100,0.0,0,INDUSINDBK
01-11-2012,341.9800887,345.9281937,340.3350498,342.0740967,187609,0.0,0,INDUSINDBK
02-11-2012,343.6250501,347.5731542,343.1080495,343.907074,296883,0.0,0,INDUSINDBK
05-11-2012,344.4241107,346.6801582,339.8180079,341.1340332,152013,0.0,0,INDUSINDBK
06-11-2012,341.1810757,343.1081097,339.3950105,341.2750549,146551,0.0,0,INDUSINDBK
07-11-2012,342.6380459,348.6071918,340.8520097,345.1761169,607541,0.0,0,INDUSINDBK
08-11-2012,341.1340775,344.9881746,340.2880632,341.0400696,241115,0.0,0,INDUSINDBK
09-11-2012,341.2280206,346.6801373,339.582982,345.9281311,1491780,0.0,0,INDUSINDBK
12-11-2012,346.8211668,356.4563934,343.4840711,354.2003174,1043728,0.0,0,INDUSINDBK
15-11-2012,351.1452689,356.6914226,350.2052467,354.8583679,279064,0.0,0,INDUSINDBK
16-11-2012,355.1874159,363.7886138,351.145303,355.2344055,638316,0.0,0,INDUSINDBK
19-11-2012,356.1273353,358.2423847,347.0091105,350.9572144,421504,0.0,0,INDUSINDBK
20-11-2012,365.6686522,366.6086744,344.2361566,346.5862122,1723286,0.0,0,INDUSINDBK
21-11-2012,347.8081828,349.6412374,344.8941085,345.9751282,752380,0.0,0,INDUSINDBK
22-11-2012,346.3981219,352.4612755,345.740095,350.722229,305533,0.0,0,INDUSINDBK
23-11-2012,352.3672785,355.1873447,349.1712092,351.662262,974122,0.0,0,INDUSINDBK
26-11-2012,354.3883773,363.2715988,354.3883773,361.2975464,760821,0.0,0,INDUSINDBK
27-11-2012,362.5195393,375.538852,362.5195393,370.462738,1732436,0.0,0,INDUSINDBK
29-11-2012,370.3217217,394.3392751,369.4286892,391.9422302,2540800,0.0,0,INDUSINDBK
30-11-2012,391.9422579,393.6812759,384.9390812,391.7542419,3364241,0.0,0,INDUSINDBK
03-12-2012,381.7429426,398.5223411,381.7429426,396.7832947,809819,0.0,0,INDUSINDBK
04-12-2012,397.3943784,400.4494505,391.0492286,392.6472778,681247,0.0,0,INDUSINDBK
05-12-2012,394.1982835,397.0653395,391.4252068,395.1383057,662020,0.0,0,INDUSINDBK
06-12-2012,397.535338,403.0814626,391.9422237,400.6844177,682715,0.0,0,INDUSINDBK
07-12-2012,399.5093824,403.2694707,384.4220395,386.7720947,2106447,0.0,0,INDUSINDBK
10-12-2012,390.7201681,395.5612761,383.9990161,392.5532227,2298339,0.0,0,INDUSINDBK
11-12-2012,391.9892418,395.890328,383.3880447,387.3361206,961794,0.0,0,INDUSINDBK
12-12-2012,388.5581518,388.9811445,378.828917,380.7559509,1453902,0.0,0,INDUSINDBK
13-12-2012,385.3150531,393.3522593,379.2519278,385.0800476,1622143,0.0,0,INDUSINDBK
14-12-2012,380.8029045,397.629292,380.7088966,396.68927,1244230,0.0,0,INDUSINDBK
17-12-2012,395.3262827,404.9615092,393.6342544,400.1674194,1424986,0.0,0,INDUSINDBK
18-12-2012,401.6714281,407.734582,392.2712072,403.8334961,677877,0.0,0,INDUSINDBK
19-12-2012,407.8755862,409.7556304,403.692505,407.7345886,560130,0.0,0,INDUSINDBK
20-12-2012,408.0636144,408.2046119,401.9534705,406.7475891,1284392,0.0,0,INDUSINDBK
21-12-2012,406.0895791,406.9355933,396.7833653,401.5774841,1382400,0.0,0,INDUSINDBK
24-12-2012,401.5774427,406.0895372,393.0232361,399.4153748,3446375,0.0,0,INDUSINDBK
26-12-2012,398.5694258,401.3894925,394.9973528,395.7493591,1089995,0.0,0,INDUSINDBK
27-12-2012,398.4753752,399.1803918,387.712139,389.3571777,1579171,0.0,0,INDUSINDBK
28-12-2012,390.1091614,395.0912669,388.2761069,390.1091614,1938513,0.0,0,INDUSINDBK
31-12-2012,391.7072396,395.7493233,390.1561801,392.0362244,759367,0.0,0,INDUSINDBK
01-01-2013,394.7622577,400.3083818,394.0572412,397.8643188,692672,0.0,0,INDUSINDBK
02-01-2013,404.2094749,411.2126505,400.8253898,407.029541,1082815,0.0,0,INDUSINDBK
03-01-2013,412.1057141,415.4897996,399.5094227,408.2516174,984021,0.0,0,INDUSINDBK
04-01-2013,408.2045976,408.627619,403.0814657,404.9145203,829178,0.0,0,INDUSINDBK
07-01-2013,406.5595964,412.3407272,404.2565306,405.4785767,1531894,0.0,0,INDUSINDBK
08-01-2013,408.9096163,411.2596715,404.8675327,407.7345886,2077309,0.0,0,INDUSINDBK
09-01-2013,409.9906133,414.3617101,405.1025158,408.4865723,3191463,0.0,0,INDUSINDBK
10-01-2013,412.8577486,418.2158578,410.3196773,414.737793,1898534,0.0,0,INDUSINDBK
