Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2012-01-02,108.73187361273622,110.20494640181634,107.93625484968676,109.74018096923828,14927627,0.0,0.0,ICICIBANK
2012-01-03,111.07146611211115,114.85261863562172,111.07146611211115,114.34846496582033,18500311,0.0,0.0,ICICIBANK
2012-01-04,115.5458047587736,118.003556598791,115.07315915708055,117.07401275634766,32952243,0.0,0.0,ICICIBANK
2012-01-05,117.37340240770044,119.2324775731094,116.42811084711764,117.86180877685548,23203350,0.0,0.0,ICICIBANK
2012-01-06,116.90074864426828,120.20925565839998,114.69507289419062,118.42897033691406,22273933,0.0,0.0,ICICIBANK
2012-01-09,117.53095984325311,118.9488840156594,115.16773085262432,117.81454467773438,18357806,0.0,0.0,ICICIBANK
2012-01-10,118.27143465966996,122.73005535387723,118.16903048997118,122.02108001708984,22240036,0.0,0.0,ICICIBANK
2012-01-11,122.58822846865488,124.46305062031092,121.80835713962496,122.91120147705078,27287084,0.0,0.0,ICICIBANK
2012-01-12,122.87182278853057,125.53438354710302,121.95803929818076,123.10813903808594,27573436,0.0,0.0,ICICIBANK
2012-01-13,124.1164619049853,127.5667747781413,123.0136305658665,124.3764190673828,32983258,0.0,0.0,ICICIBANK
2012-01-16,123.20268776411304,125.47137950661536,122.46220454968812,124.71514892578124,27942612,0.0,0.0,ICICIBANK
2012-01-17,126.03852689620246,126.73174144513612,123.42322166857883,123.76195526123048,23766616,0.0,0.0,ICICIBANK
2012-01-18,122.85606825989326,123.19480189699402,120.05171496890614,121.25695037841795,24342285,0.0,0.0,ICICIBANK
2012-01-19,122.96633662871972,126.3378723052946,122.96633662871972,125.5973892211914,24162462,0.0,0.0,ICICIBANK
2012-01-20,128.2442231415431,134.16803588461758,128.2442231415431,132.72647094726562,53063989,0.0,0.0,ICICIBANK
2012-01-23,132.81311310472142,137.31900174478915,132.81311310472142,134.97940063476562,25234418,0.0,0.0,ICICIBANK
2012-01-24,135.4914429283106,141.00562609987745,133.4512003113994,139.91067504882812,46604728,0.0,0.0,ICICIBANK
2012-01-25,140.50148084336988,141.00563461267026,136.9566570903356,138.65029907226562,31109006,0.0,0.0,ICICIBANK
2012-01-27,139.90277775445574,140.29664698870985,136.14525283102083,139.8948974609375,25271570,0.0,0.0,ICICIBANK
2012-01-30,138.16974011881658,138.83931381306527,133.6008493234389,134.26254272460938,24137976,0.0,0.0,ICICIBANK
2012-01-31,135.4520372849591,142.8725632243564,135.3260054774118,142.132080078125,56490241,0.0,0.0,ICICIBANK
2012-02-01,143.05373953196326,143.4239810938666,138.32729567466623,140.20211791992188,43818566,0.0,0.0,ICICIBANK
2012-02-02,141.63580813961534,143.6524228566564,138.524229279006,142.16358947753906,46734902,0.0,0.0,ICICIBANK
2012-02-03,142.42355288605498,144.74739337795728,140.54873048232602,144.3614044189453,27169367,0.0,0.0,ICICIBANK
2012-02-06,145.7320574223926,147.59899933111618,144.8340213427857,146.2125701904297,32126297,0.0,0.0,ICICIBANK
2012-02-07,148.0480113961772,149.07207932672122,145.88960431496915,147.7407989501953,21908854,0.0,0.0,ICICIBANK
2012-02-08,146.18901519156833,146.4962277752012,143.54220061746102,145.01527404785156,123255759,0.0,0.0,ICICIBANK
2012-02-09,144.32988427007533,148.8436399557441,143.8651188127827,148.06378173828125,31702544,0.0,0.0,ICICIBANK
2012-02-10,146.99244776271092,147.9377259746832,144.36139497882178,146.5906982421875,21887888,0.0,0.0,ICICIBANK
2012-02-13,146.36223783710864,149.009051004685,144.78676104939075,147.25238037109375,26742848,0.0,0.0,ICICIBANK
2012-02-14,146.04715464392447,149.6707541362706,145.99988610618212,148.67820739746094,21797572,0.0,0.0,ICICIBANK
2012-02-15,150.00161499748108,155.49216995403592,150.00161499748108,154.57839965820312,30846134,0.0,0.0,ICICIBANK
2012-02-16,154.5547507056011,154.6965430965828,151.40378370895542,152.63265991210938,17470497,0.0,0.0,ICICIBANK
2012-02-17,155.15344566762204,157.1227918304229,153.68823995828674,154.6492919921875,23888958,0.0,0.0,ICICIBANK
2012-02-21,153.92455942829392,157.35911107723743,153.76700645672076,156.177490234375,17884201,0.0,0.0,ICICIBANK
2012-02-22,155.97271724704808,155.97271724704808,149.8677233245223,150.8839111328125,26260360,0.0,0.0,ICICIBANK
2012-02-23,149.98585473675865,151.10444646228638,146.85064843247315,148.71759033203125,31112955,0.0,0.0,ICICIBANK
2012-02-24,148.28433530433065,148.70971246987162,144.6449752958659,146.77975463867188,24143553,0.0,0.0,ICICIBANK
2012-02-27,146.8979244968079,146.8979244968079,138.91024153956852,139.81613159179688,27078117,0.0,0.0,ICICIBANK
2012-02-28,141.1631525271066,144.91279690676862,141.0371207271019,143.494873046875,27126286,0.0,0.0,ICICIBANK
2012-02-29,144.1565879397448,145.2515521699327,141.3758621902937,142.78591918945312,27450786,0.0,0.0,ICICIBANK
2012-03-01,142.18724686839843,142.18724686839843,137.08268035668925,139.19383239746094,22889075,0.0,0.0,ICICIBANK
2012-03-02,140.37540535753882,144.1171692108768,137.8546372949553,142.21871948242188,23122115,0.0,0.0,ICICIBANK
2012-03-05,141.28922560662951,141.28922560662951,136.8384854842063,137.1220703125,22522533,0.0,0.0,ICICIBANK
2012-03-06,137.0669271010185,140.37543421044737,133.91595976415246,134.42799377441406,43440551,0.0,0.0,ICICIBANK
2012-03-07,134.07349753783882,136.73607170710935,132.88400946836606,135.51507568359378,33588164,0.0,0.0,ICICIBANK
2012-03-09,138.16187122702382,144.4874332463531,138.00433146230105,144.03054809570312,33285477,0.0,0.0,ICICIBANK
2012-03-12,148.7254945231971,148.7254945231971,144.79466887719647,146.35438537597656,30684005,0.0,0.0,ICICIBANK
2012-03-13,147.35483331691816,148.5994571064989,146.14170426209338,146.49618530273438,15392685,0.0,0.0,ICICIBANK
2012-03-14,149.16662533326843,150.8681475339102,148.82790488524225,150.28521728515625,28866101,0.0,0.0,ICICIBANK
